Rate,Win,Slope,Momentum
-5.855961850715984,0,0.01902017068094608,N
-5.963776912619828,0,0.02961337285540333,N
-5.943525699820816,1,0.04919606025752277,N
-5.918023994923662,1,0.04002388656239386,N
-5.854762895611865,1,-0.0012355028705517412,N
-6.000920136639383,0,-0.042460108556509724,N
-6.050205276655212,0,0.09161989665632797,M
-6.319618662381345,0,0.1613135817834057,M
-6.420464075360902,1,0.07134657902745145,M
-6.4973216945634995,0,0.08276380726363053,M
-6.744748131536154,0,0.05651888054312337,N
-6.847606104605158,1,0.12857496245524258,M
-6.874235245952626,1,0.1899739673910572,M
-6.793532673239426,1,0.08411416365395219,M
-6.750599826138002,1,-0.008863536749322165,N
-6.7217064698446425,0,-0.052885369656741954,N
-6.779085217394286,1,-0.13714929995030367,N
-6.562480487578775,1,-0.1996781421850775,N
-6.353686131538153,0,-0.1964316575471612,N
-6.229168043394591,1,-0.32073112227246936,N
-5.903642143327561,1,-0.359085575681251,N
-5.479308451543393,1,-0.045285059966582164,N
-5.403871251870559,0,0.005837056457777212,N
-5.247758461232966,1,-0.10714595675257144,N
-5.106283688284162,1,-0.07307951858264516,N
-5.107131533964713,0,-0.0723306462691724,N
-5.228105228402414,0,-0.07118569443444178,N
-5.188805464444311,0,-0.00647854465372788,N
-5.153879357024019,1,0.05492794253672395,N
-5.15846706618598,1,0.0013688037254189211,N
-5.195901006696603,0,0.0076483675968646025,N
-5.213150720310439,1,0.005213380825453751,N
-5.227999904411031,0,0.020146679940628687,N
-5.402966895120878,0,0.009570034014525053,N
-5.3351206870663415,1,0.04257875227234287,N
-5.400034131099813,1,0.03372528250428175,N
-5.40230300416289,0,0.013399248819186305,N
-5.42736193059951,1,0.060076831560276656,N
-5.447992605615099,1,0.02944616193135907,N
-5.392350863200758,0,-0.008390561513784256,N
-5.386654958789663,1,-0.07794567776913341,N
-5.337734273234231,1,-0.2414272145295686,N
-5.031346735135094,1,-0.25756103299318456,N
-4.853392164113479,0,-0.19958324173008268,N
-4.677123521709556,0,-0.12942838087562292,N
-4.636274788294532,0,-0.0535129824493632,N
-4.662167298887082,0,-0.10990737204270173,N
-4.452961033282508,1,0.03196139425320155,N
-4.459348048163759,0,0.07875579926948584,M
-4.430381682772996,1,-0.050731777655260046,N
-4.329727180263399,1,-0.03859214817015477,N
-4.383384865940455,0,-0.01809022450061315,N
-4.487389737813194,0,-0.00600749216590879,N
-4.538018437445358,1,-0.01953875024101759,N
-4.459197285739078,1,-0.03796453747959294,N
-4.419060078949165,1,-0.14413094370879254,N
-4.265853607734884,0,-0.17318249637708139,N
-4.16060947054325,0,-0.025954463052565657,N
-4.178413450560578,0,0.05432515063689358,N
-4.2216062742990905,0,0.10586166204944991,M
-4.2363300696718955,0,0.07969929874265169,M
-4.502305235179954,0,0.03551852301852554,N
-4.533130892318138,1,0.138132498042705,M
-4.647398771650269,0,0.1764615212898768,M
-4.7305226780127345,1,0.10603737800302104,M
-4.932579641363576,0,0.10789563970142257,M
-4.907738511375997,0,0.09714438996729147,M
-5.022071956275873,0,0.08360871811239923,M
-5.125659713333203,1,-0.02044712020927797,N
-5.010041065084226,0,-0.03881881234689688,N
-4.989326624311506,0,0.016685425694483946,N
-4.9558875885109686,1,0.039020033082391326,N
-5.003041186221907,0,0.04799279963027736,N
-5.002265064810567,1,0.03587631420809956,N
-4.918267611442205,1,0.020244539958824248,N
-4.948421260427043,1,-0.14237597525592305,N
-4.939094319236762,0,-0.08053633978154462,N
-5.110373577958043,0,0.09629724092114778,M
-5.174097632986873,1,0.06161444803608518,N
-5.2279259628620345,0,0.0786671556117815,M
-5.292563666059082,1,0.09474674803942262,M
-5.396067623622519,1,0.02015851443106298,N
-5.390270402392551,0,0.061393741989685946,N
-5.464064299287418,0,0.09384731334561769,M
-5.419418456017916,1,0.0794399065364777,M
-5.482250824664728,0,0.06672207852562417,N
-5.417392320564872,1,0.04485564060334024,N
-5.459635602556521,0,0.034382758769061716,N
-5.64201230512451,0,-0.0010199359206159997,N
-5.733769639735679,0,0.07193305389396842,M
-5.796594457358383,1,-0.024667218053323392,N
-5.647296669887288,0,-0.03929151209992998,N
-5.737465929314203,0,0.05501296940136369,N
-5.713240851450404,1,0.03100584086394642,N
-5.729571367516151,1,0.024978101214887083,N
-5.724438221161277,0,0.00835684848602547,N
-5.760249463968838,0,0.032282032904131786,N
-5.7956364549729535,0,0.03068936123483068,N
-6.296353703168019,0,-0.07308942934557239,N
-6.250214458304667,1,0.14509786951089154,M
-6.402780490348118,1,0.23008758238245264,M
-6.431959322654692,0,0.026642795675405395,N
-6.764393883641359,0,0.06124651157495187,N
-6.8675092146712755,1,0.18312519924527315,M
-7.046952123777791,1,0.2447476562030242,M
-7.285429490021706,0,0.14400391564359438,M
-7.402787388708051,1,0.17478707504124724,M
-7.552468464764097,0,0.2897232609859617,M
-7.710390880284041,1,0.2818208673639737,M
-7.971458583147145,1,0.06886026332580153,N
-7.725040817556609,0,0.11089934779443666,M
-7.858881395326839,0,0.1653636433233885,M
-7.881525832144645,0,0.087527434943798,M
-7.965411777607304,0,0.11233863762231255,M
-8.027192225344871,1,0.007281284225445717,N
-8.079851779701547,0,-0.07438764523833452,N
-8.055073955093203,1,0.012084876467042704,N
-8.089270695440895,1,0.06975188390074916,N
-8.156002852343308,1,-0.0176630659124406,N
-8.127652675878679,0,0.06621518824604955,N
-8.232090143004726,0,0.175720235242526,M
-8.35054282933303,1,0.049379387714019174,N
-8.444564221883592,0,-0.02829932337509078,N
-8.495094814834232,0,0.03811775351856639,N
-8.487254366039053,1,0.03399909536773471,N
-8.29952930635081,1,0.006836516545758897,N
-8.400647002482579,0,-0.06014917781384632,N
-8.298223441994676,1,-0.021164146350042046,N
-8.30497627081763,1,0.03467326107208013,N
-8.321630089757985,0,-0.025878037946480248,N
-8.401589326641158,1,0.006568751159515607,N
-8.327715856129759,0,0.04974364278527599,N
-8.350539199904832,0,0.04095629046339688,N
-8.433784404480686,0,0.07842840772275839,M
-8.497685636054646,1,0.03771866417026626,N
-8.29958755052813,1,-0.04912808998398255,N
-8.203323895298864,1,-0.0799865783110496,N
-8.027207250761235,1,-0.11299410300931356,N
-8.128791787953316,1,-0.27132821927891015,N
-7.834732902426537,0,-0.25656631705933286,N
-7.736826577390211,1,-0.1994440690272965,N
-7.529783263263478,1,-0.39303178113007986,N
-7.162707153542737,1,-0.5025923875900524,N
-6.972313000447073,0,-0.1161347677007627,N
-6.966997174251779,1,0.2825141825092423,M
-7.135765178121879,0,0.15567243449922064,M
-7.255652186414656,1,0.08849851628831473,M
-7.348632783195123,1,0.10447536833565696,M
-7.279760269065129,1,0.06220190123823999,N
-7.157053948560636,0,-0.0328026749354442,N
-7.180325437386242,0,0.025881848703691368,N
-7.274385277428561,0,0.1287188024541659,M
-7.362871054319383,0,0.09566754156539448,M
-7.257774173203979,1,0.01168361163601439,N
-7.125901718990237,1,-0.09112091390560462,N
-7.271756966470797,0,-0.16105403620878045,N
-7.215724567453371,1,-0.14888864567017368,N
-7.012582683100426,1,-0.054482080395318544,N
-6.89546103147861,0,-0.027483083675904574,N
-6.881883890415971,0,0.03036446354040212,N
-6.928460663554612,0,0.09257234712110929,M
-6.992478674509373,0,0.09808056629462492,M
-6.960384538531725,1,-0.017623781576035835,N
-6.852861117924242,1,-0.17017400311770547,N
-6.714409376735871,1,-0.2375781245026407,N
-6.457204403778434,1,-0.21457993282971533,N
-6.483064607036363,0,-0.054725384257578114,N
-6.512872231165022,0,0.08987746010530717,M
-6.667287774930385,0,0.09478278056330236,M
-6.760985687959835,0,0.07824774830081171,M
-6.866436351882447,0,0.001122455488505203,N
-6.7617459232796815,1,-0.03328191399541458,N
-6.64408173091215,1,0.01145863587654894,N
-6.508054882720884,1,-0.046302395855842615,N
-6.418115531542785,1,-0.09775461178598022,N
-6.439690180085883,0,-0.038703437593669676,N
-6.514723694177974,0,0.05858877968731813,N
-6.585929002675636,0,0.06578794513344377,N
-6.778832829836295,0,0.032875339424903505,N
-6.616706000392712,1,0.0009381025178663016,N
-6.505000355530821,0,-0.04749265592746976,N
-6.486906130878673,1,-0.10933622619311079,N
-6.2604227168434745,1,-0.08704325302225868,N
-6.312790964565658,0,-0.1223766693900048,N
-6.2221064763993805,1,-0.19122696398707761,N
-6.089456358735372,0,-0.10235694213805502,N
-6.088170900338112,1,-0.10850928636766755,N
-5.884895419584263,0,-0.11863845080657853,N
-5.72500674155752,1,-0.0855075620221144,N
-5.595068407764675,0,-0.13068884084607912,N
-5.477700338728667,0,-0.09391095885660272,N
-5.401082012053511,1,-0.08365939555469515,N
-5.1366206078246925,1,-0.0981292758992236,N
-5.067343064098356,0,-0.13349718555060575,N
-4.89698769437843,1,-0.12236673129543618,N
-4.7536600453168525,1,-0.09350990599509545,N
-4.9490878572610715,0,-0.09619866756109197,N
-4.977606047143404,0,0.0648999573543847,N
-5.095221152454844,0,0.15119724516403021,M
-5.203350178716354,0,0.10096603545389415,M
-5.034368528582128,1,-0.004300076777517425,N
-4.963772254794067,0,-0.1105180820970797,N
-4.9054135412384525,1,-0.150581123228132,N
-4.7655441854200475,1,-0.2187157054701543,N
-4.538314235056203,1,-0.23893233385721668,N
-4.424776678416146,0,-0.022809194647001263,N
-4.472417499949167,1,0.10780656836082203,M
-4.457217410342261,1,0.015394645610494528,N
-4.5228542701437,1,-0.06350342086617244,N
-4.409656124082146,0,0.013147457707511911,N
-4.3586582199138295,1,0.0668385443102637,N
-4.344497420017811,1,-0.02791629878535673,N
-4.333172957284749,0,-0.017153745305989343,N
-4.336036164879463,0,1.9790748557735327e-05,N
-4.250222034391189,1,-0.04221533494091556,N
-4.113549478769242,1,-0.07712629069708532,N
-4.133997755432209,1,-0.1803203086442906,N
-3.96097109388497,1,-0.33191283555409967,N
-3.581303608964844,1,-0.2805404779069236,N
-3.4191656882875274,0,-0.1695966750169382,N
-3.2679099856392124,0,-0.15132054727742306,N
-3.1199204363044277,1,-0.1469672570600964,N
-2.897158003223049,1,-0.2463950134833488,N
-2.587208169866223,0,-0.24415427707961967,N
-2.4253241891800057,0,-0.1316302121543016,N
-2.3820665111855543,0,-0.05406792755731549,N
-2.4342379456586722,0,-0.05208759671118113,N
-2.472657929590379,0,-0.09371053022897247,N
-2.539131957027942,0,0.04138992529774743,N
-2.5553199933872266,1,0.12893824306374713,M
-2.616618222312233,1,-0.02732720557289392,N
-2.5729772877872006,1,-0.20584777999375992,N
-2.345194914455733,1,-0.1807809230373909,N
-2.0647635573033125,0,-0.020354244371502794,N
-1.9663126716284498,1,-0.020450820778881607,N
-1.8164964812342763,0,-0.058638371767596675,N
-1.8048577099459806,0,-0.01012495270045033,N
-1.8031504895603208,0,-0.014773650829272622,N
-1.8203816717309187,1,-0.11438868164499638,N
-1.6568424766157104,1,-0.2328765958180119,N
-1.4970950132618235,0,-0.11644927940629324,N
-1.424219150784307,1,-0.024487868517578226,N
-1.338715026400695,1,-0.07581194024880356,N
-1.2385330871269635,0,-0.05170244760661724,N
-1.2458345757861629,0,0.0356689922830733,N
-1.3425692162357539,0,0.10849626830081749,M
-1.4537774270831587,0,0.1128331520319501,M
-1.5765250958131218,0,-0.017199736002994515,N
-1.6200354872887806,1,-0.0457226865023157,N
-1.4984856204829213,1,0.0332065371571022,N
-1.3802303130794014,1,-0.02854387957621074,N
-1.4128078702176714,0,-0.08664324778053101,N
-1.4529032034964544,0,-0.08987253748858004,N
-1.362035578628343,1,-0.014787321539983966,N
-1.267547848658051,1,0.010885336353555708,N
-1.188599772967328,1,-0.08773667256793505,N
-1.0106084132868889,1,-0.20894134624163385,N
-0.7826968693658785,1,-0.31914352748337804,N
-0.5713718471115812,0,-0.35311607620225943,N
-0.36516123880806145,0,-0.26513481950299345,N
-0.22250314020802064,0,-0.20243809044900535,N
0.03182357003060565,1,-0.17774007062204863,N
0.14499329647169226,0,-0.08810745661980429,N
0.21851856108557405,0,-0.058132830360072864,N
0.23338101462377253,0,-0.10183067076838863,N
0.3058994243153488,0,-0.045745569167343125,N
0.3746242496906832,1,0.09662096662782942,M
0.3938999166523719,1,0.06990753799544552,N
0.4582260305396679,1,-0.03179314910077746,N
0.4754322188507059,0,-0.03344852146843162,N
0.30086572938386885,0,-0.010107902342908856,N
0.3387781244951882,1,0.032829628093839186,N
0.3032112864120809,1,-0.008246776410989878,N
0.48865904429933454,0,-0.03369817342471221,N
0.44399053800253213,0,-0.0031794974985494967,N
0.48441143716980767,0,0.016194406594655875,N
0.4844276972323357,0,0.027273545344767613,N
0.6723001762472949,1,-0.05422806595141748,N
0.7619435324574161,1,-0.17822048425753362,N
0.9153100343864531,0,-0.18826151047723225,N
1.163241287583115,1,-0.0974341899535533,N
1.2816711459442325,1,-0.18265161462886223,N
1.3084015607680672,0,-0.12402034966545017,N
1.2560499316899931,0,0.09431513466352298,M
1.1756128024134056,1,0.08558372720111646,M
1.139155133222,0,0.047425271403262775,N
1.0295849567744721,0,0.02716693867026615,N
1.0198630351900695,0,-0.06700386267129851,N
1.1183344543933158,1,-0.09983994527739964,N
1.269452204708007,1,-0.17930543576771846,N
1.263000809994164,0,-0.29795710005979065,N
1.5091430304750273,1,-0.18392368663020614,N
1.6552239903330024,0,-0.10575577568143735,N
1.762232901522823,1,-0.24651153654056213,N
2.0654219590538796,1,-0.2685833836462801,N
2.2963530311832994,1,-0.22388830392165437,N
2.5278219391916306,0,-0.20730460033710507,N
2.6678421283197142,0,-0.09276513115781082,N
2.837098700268352,1,-0.07143826005488729,N
2.4504335953024095,0,-0.09187066793364607,N
2.4480726142580327,1,0.17003639930116732,M
2.4119996084490554,1,0.1273672309588043,M
2.530993954022125,1,-0.11979058096970219,N
2.7206641959500697,1,-0.10593577833288226,N
3.003763174383659,0,-0.04253713538142123,N
3.041102800201891,0,0.05077554146702212,N
3.036219684006491,0,0.038749948388853594,N
2.9574021584161536,0,-0.011630613329212558,N
2.982102636541572,1,-0.0040022606103473635,N
3.140007785224955,1,-0.06652503498858975,N
3.0878391914253926,0,-0.1576121804335595,N
2.9452538181339882,0,-0.07797863665725613,N
2.9872660979185968,1,0.0874509743402021,M
2.835859036424895,0,0.1682595545296186,M
2.712698329307825,1,0.14142017778149785,M
2.50939548958843,1,0.07883050188183716,M
2.67587057188193,0,0.0649687556888412,N
2.650404907936657,0,0.10666674306272794,M
2.5257624199558553,0,0.06491064562423343,N
2.5453463001177843,1,0.055750444174282654,N
2.4472465927417537,0,0.02596777389177274,N
2.450034076025091,1,-0.03669483028860854,N
2.698128400267233,1,-0.008907569098491441,N
2.760788179222994,1,-0.08990265533890862,N
2.9889827799380613,1,-0.1218817666284091,N
2.82770957611681,1,-0.3121604142750636,N
3.1439687267101704,0,-0.20275085360009504,N
3.1654424441274784,1,0.05738023238629952,N
3.172164822847674,1,-0.09014023384667147,N
3.2795546783641516,0,-0.034178693432862284,N
3.3001845918797352,0,0.048282616312038895,N
3.1967083031970613,0,-0.008295223855393719,N
3.20383201634493,1,-0.09504126090832865,N
3.273600222543068,0,-0.0832201167218416,N
3.379964290656604,1,-0.10504741923476502,N
3.479417325294709,1,-0.19359383941104014,N
3.655872096165842,1,-0.25971099095305794,N
3.7693443110968055,0,-0.043341013434540665,N
3.7398017217519985,1,0.21559493800045693,M
3.775240980269384,1,0.11544758948426681,M
3.790773656857017,1,-0.0022779235601919634,N
3.8976126328290084,1,-0.032105893382582185,N
3.888414098388147,1,-0.22712818432072357,N
4.202411631641626,0,-0.23079095064024258,N
4.256537705875609,1,-0.11378509140954174,N
4.458541425314024,1,-0.142303123820678,N
4.60024927085732,0,-0.1216973795842593,N
4.822453456154115,1,-0.16231499650457337,N
5.041574208024397,1,-0.14307406783861065,N
5.295600490905453,1,-0.13359914466186407,N
5.477877293735074,1,-0.18579961429535397,N
5.676278324815993,1,-0.20307406694549268,N
5.806895283768286,0,-0.19879723053231446,N
5.828900687509148,0,-0.14644884851558615,N
5.794375334398202,0,-0.07396566658428361,N
5.885089126266061,1,-0.08880564521452916,N
6.03574845923922,1,-0.13316272501791104,N
6.107880161905277,0,-0.17440445090923307,N
6.313900031145529,1,-0.1864154935379485,N
6.568939847900671,1,-0.24021147250053243,N
6.973907538591367,1,-0.25826710192506264,N
7.322479556884029,1,-0.25738903730179796,N
7.478329784931674,0,-0.15097771320142384,N
7.472900751371446,0,0.011281042643012107,N
7.467454289205644,0,0.01617657400104422,N
7.311196226537186,0,-0.015676435199594607,N
7.2720823851688134,0,-0.061089967098842735,N
7.333923024015945,1,0.04053735221720922,N
7.237349825145412,0,0.07466181345396095,M
7.143120623283067,1,-0.08466671387507185,N
7.321919465734926,1,-0.07181236095373134,N
7.331412494658247,1,-0.07745584007917117,N
7.555207058714751,1,-0.18558068802607597,N
7.8725002998071325,0,-0.11497758442957595,N
7.955607116074075,1,-0.12549466625894912,N
8.187905323986712,1,-0.16609229007292114,N
8.263717287039842,1,-0.2741128584108763,N
8.441543241679534,0,-0.1250599778007926,N
8.540495239686829,1,0.14755853896400684,M
8.633028529233822,1,0.00036169548997699863,N
8.806116126289815,1,-0.1087378494720248,N
8.877971796526356,1,-0.22365706013887454,N
9.033244140978997,1,-0.22951411767628915,N
9.155770012429636,0,-0.13822310584316178,N
9.143455412169919,0,-0.12504329515160073,N
9.208395645152933,0,-0.020837824647841785,N
9.162898895915438,0,-0.004442084947438474,N
9.38238111352482,1,-0.03814453869097356,N
9.586350678446982,1,-0.08689048063620142,N
9.662619056517691,0,-0.18717364731202668,N
9.812390696005671,1,-0.23543640804928145,N
9.836980779946883,0,-0.24250335903488374,N
10.1371965396899,1,-0.12435751935958006,N
10.212384298010782,1,-0.2531912500668003,N
10.616744360144798,0,-0.30294453850105807,N
10.734934237602404,0,-0.17147823971847043,N
10.870068539273634,0,-0.07362175162457874,N
10.820250170228839,0,-0.012975196364160446,N
11.067973871312685,1,-0.013282453679103412,N
11.17873854615087,1,-0.008921728173104881,N
11.3172095977622,1,-0.10349096182579132,N
11.407223144403918,1,-0.11353236935556765,N
11.435551994103582,0,-0.08913596634215093,N
11.425752712937484,1,-0.024285365311893514,N
11.281289095375516,0,0.014936344529525414,N
11.217964725524347,1,0.03274931757647259,N
11.198335126529726,0,0.0956709380389098,M
11.110833855464502,0,0.11895412702221186,M
11.218443743425315,1,0.013265648841558786,N
11.313061370086752,1,-0.13734078885061685,N
11.592366801747673,1,-0.14561087918898075,N
11.734541490881352,1,-0.13276743546908598,N
11.703028403285094,1,-0.29876911463442646,N
11.811558819723924,0,-0.3047823144324582,N
11.947983998721105,1,-0.2046755442525967,N
12.199405416990395,1,-0.18289686426860285,N
12.352593703231383,0,-0.08241976623308211,N
12.438864628624682,1,-0.07764981497691448,N
12.504512688080997,0,-0.0720101403315132,N
