match_id,elapsed_time,MT,sets_ratio,game_ratio,score_ratio,ue_game_ratio,npr_game_ratio,MT_end,SA,server_p2,ace_ratio,df_ratio,spead,SA_end,CPP,ue_ratio,npw_ratio,bpw_ratio,pt_victor,pt_winner,CPP_end,ST,distance_ratio,rally_count_normalized,ST_end
2023-wimbledon-1311,00:12:48,0,0.0,0.5,0.4,0.0,0.0,0.3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,-0.13555745397052074,-0.0,-0.06777872698526037
2023-wimbledon-1311,00:14:40,0,0.0,0.3333333333333333,0.0,-0.5,0.0,-0.08333333333333334,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.04899398174121487,-0.0,-0.024496990870607437
2023-wimbledon-1311,00:15:02,0,0.0,0.3333333333333333,0.0,-0.5,0.0,-0.05555555555555556,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.05571352068138931,-0.0,-0.027856760340694654
2023-wimbledon-1311,00:15:38,0,0.0,0.3333333333333333,0.0,-0.5,1.0,0.20833333333333331,0,1,0,0,0.0,0.3333333333333333,0,-1,1,0,1,1,0.4,0,-0.06643673177946652,-0.0,-0.03321836588973326
2023-wimbledon-1311,00:16:01,0,0.0,0.3333333333333333,0.3333333333333333,-0.5,1.0,0.29166666666666663,0,1,0,0,0.0,0.3333333333333333,0,-1,1,0,1,1,0.4,0,-0.07664992094660071,-0.0,-0.038324960473300355
2023-wimbledon-1311,00:16:39,0,0.0,0.3333333333333333,0.5,-0.5,1.0,0.3333333333333333,0,0,0,0,0.0,0.0,0,-1,1,0,1,0,0.2,0,-0.07550237160197888,-0.0,-0.03775118580098944
2023-wimbledon-1311,00:17:18,0,0.0,0.3333333333333333,0.6,-1.0,1.0,0.23333333333333334,0,1,0,0,0.0,0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.2397995613811394,-0.0,-0.1198997806905697
2023-wimbledon-1311,00:18:24,0,0.0,0.3333333333333333,0.5,-1.0,1.0,0.20833333333333331,0,1,0,0,0.0,0.3333333333333333,0,-2,0,0,1,0,-0.2,0,-0.0379328811138879,-0.0,-0.01896644055694395
2023-wimbledon-1311,00:18:48,0,0.0,0.3333333333333333,0.5714285714285714,-1.0,1.0,0.22619047619047616,0,1,0,0,0.0,0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.13928061406640488,-0.0,-0.06964030703320244
2023-wimbledon-1311,00:19:21,0,0.0,0.3333333333333333,0.5,-1.0,1.0,0.20833333333333331,0,1,0,0,0.0,0.3333333333333333,0,-2,1,0,1,0,0.0,0,-0.04203218238384251,-0.0,-0.021016091191921254
2023-wimbledon-1311,00:19:46,0,0.0,0.3333333333333333,0.5714285714285714,-1.0,1.0,0.22619047619047616,0,0,0,0,0.0,0.0,0,-2,0,0,1,0,-0.2,0,-0.006419901055745397,-0.0,-0.0032099505278726983
2023-wimbledon-1311,00:20:24,0,0.0,0.5,0.0,0.0,1.0,0.5,0,1,0,0,0.0,0.3333333333333333,0,0,1,0,1,1,0.6,0,-0.052608762176773606,-0.0,-0.026304381088386803
2023-wimbledon-1311,00:20:46,0,0.0,0.5,1.0,0.0,0.5,0.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,-0.06214617228540827,-0.0,-0.031073086142704136
2023-wimbledon-1311,00:21:22,0,0.0,0.5,0.5,-0.5,0.5,0.25,0,0,0,0,0.0,0.0,0,-1,0,0,0,0,-0.2,0,-0.14633166726169225,-0.0,-0.07316583363084612
2023-wimbledon-1311,00:22:17,0,0.0,0.5,0.3333333333333333,-0.5,0.5,0.20833333333333331,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.06935023205997858,-0.0,-0.03467511602998929
2023-wimbledon-1311,00:22:42,0,0.0,0.5,0.25,-0.5,0.5,0.1875,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.1608290406487479,-0.0,-0.08041452032437395
2023-wimbledon-1311,00:24:18,0,0.0,0.4,0.0,-0.5,0.0,-0.04999999999999999,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.0,-0.0,0.0
2023-wimbledon-1311,00:24:39,0,0.0,0.4,0.0,-0.5,0.0,-0.033333333333333326,0,1,1,0,0.0,0.6666666666666666,0,-1,0,0,1,1,0.2,0,-0.0071721834038863674,-0.0,-0.0035860917019431837
2023-wimbledon-1311,00:24:58,0,0.0,0.4,0.5,-0.5,0.0,0.13333333333333333,0,0,1,0,0.0,0.3333333333333333,0,-1,0,0,1,0,0.0,0,-0.4042880093844035,-0.0,-0.20214400469220176
2023-wimbledon-1311,00:26:05,0,0.0,0.4,0.6666666666666666,-0.5,1.0,0.39166666666666666,0,1,1,0,0.0,0.6666666666666666,0,-1,1,0,1,1,0.4,0,-0.14275513847095425,-0.0,-0.07137756923547713
2023-wimbledon-1311,00:26:41,0,0.0,0.4,0.75,-0.5,1.0,0.4125,0,1,2,0,0.0,1.0,0,-1,0,0,1,1,0.2,0,-0.01731524455551589,-0.0,-0.008657622277757945
2023-wimbledon-1311,00:27:09,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.25726781251593817,-0.0,-0.12863390625796908
2023-wimbledon-1311,00:27:48,0,0.0,0.5,1.0,-0.5,0.0,0.3333333333333333,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.09520834395879023,-0.0,-0.047604171979395114
2023-wimbledon-1311,00:28:16,0,0.0,0.5,0.5,-1.0,0.0,0.0,0,1,0,0,0.0,0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.06843856785841791,-0.0,-0.034219283929208956
2023-wimbledon-1311,00:28:45,0,0.0,0.5,0.3333333333333333,-1.0,1.0,0.20833333333333331,0,0,0,0,0.0,0.0,0,-2,1,0,1,1,0.2,0,-0.13905747947161728,-0.0,-0.06952873973580864
2023-wimbledon-1311,00:29:31,0,0.0,0.5,0.5,-1.5,1.0,0.125,0,0,0,0,0.0,0.0,0,-3,0,0,0,0,-0.6,0,-0.19642219615443465,-0.0,-0.09821109807721733
2023-wimbledon-1311,00:30:22,0,0.0,0.5,0.4,-1.5,1.0,0.1,0,1,0,0,0.0,0.3333333333333333,0,-3,0,0,0,0,-0.6,0,-0.008440862957107156,-0.0,-0.004220431478553578
2023-wimbledon-1311,00:32:02,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.21428571428571427,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.017774264293364615,-0.0,-0.008887132146682308
2023-wimbledon-1311,00:32:17,0,0.0,0.42857142857142855,1.0,0.0,0.0,0.4761904761904762,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,1,0.4,0,-0.007223185596980671,-0.0,-0.0036115927984903353
2023-wimbledon-1311,00:32:32,0,0.0,0.42857142857142855,1.0,0.0,1.0,0.6071428571428572,0,1,0,0,0.0,0.3333333333333333,0,0,1,0,1,1,0.6,0,-0.06483653797113276,-0.0,-0.03241826898556638
2023-wimbledon-1311,00:32:50,0,0.0,0.42857142857142855,1.0,0.0,1.0,0.6071428571428572,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.2,0,-0.2085479675626052,-0.0,-0.1042739837813026
2023-wimbledon-1311,00:33:45,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.07655429183454888,-0.0,-0.03827714591727444
2023-wimbledon-1311,00:34:05,0,0.0,0.5,1.0,0.0,0.0,0.5,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.10408272555719897,-0.0,-0.052041362778599484
2023-wimbledon-1311,00:34:31,0,0.0,0.5,1.0,0.0,0.0,0.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,-0.00927602386902637,-0.0,-0.004638011934513185
2023-wimbledon-1311,00:35:04,0,0.0,0.5,0.6666666666666666,-0.5,0.0,0.22222222222222218,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.2635729586372214,-0.0,-0.1317864793186107
2023-wimbledon-1311,00:35:47,0,0.0,0.5,0.5,-0.5,0.0,0.16666666666666666,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.050014025603100934,-0.0,-0.025007012801550467
2023-wimbledon-1311,00:36:09,0,0.0,0.5,0.4,-0.5,0.0,0.13333333333333333,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.10203626255929005,-0.0,-0.051018131279645024
2023-wimbledon-1311,00:37:41,0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0,1,1,0,0.0,0.6666666666666666,0,0,0,0,1,1,0.4,0,-0.006706788391900852,-0.0,-0.003353394195950426
2023-wimbledon-1311,00:37:56,0,0.0,0.4444444444444444,1.0,0.0,1.0,0.6111111111111112,0,1,1,0,0.0,0.6666666666666666,0,0,1,0,1,1,0.6,0,-0.12009741418881013,-0.0,-0.06004870709440507
2023-wimbledon-1311,00:38:44,0,0.0,0.4444444444444444,1.0,0.0,1.0,0.6111111111111112,0,0,1,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.06698500535523028,-0.0,-0.03349250267761514
2023-wimbledon-1311,00:39:18,0,0.0,0.4444444444444444,1.0,0.0,1.0,0.6111111111111112,0,1,2,0,0.0,1.0,0,0,0,0,1,1,0.4,0,-0.04823532411893711,-0.0,-0.024117662059468557
2023-wimbledon-1311,00:39:49,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,1,0.4,0,-0.17233003519151324,-0.0,-0.08616501759575662
2023-wimbledon-1311,00:40:23,0,0.0,0.5,1.0,0.0,0.0,0.375,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.2784528484724843,-0.0,-0.13922642423624215
2023-wimbledon-1311,00:41:09,0,0.0,0.5,0.5,0.0,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.022625847911460193,-0.0,-0.011312923955730097
2023-wimbledon-1311,00:41:32,0,0.0,0.5,0.3333333333333333,0.0,0.0,0.20833333333333331,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,1,0.4,0,-0.14258300606926097,-0.0,-0.07129150303463049
2023-wimbledon-1311,00:42:05,0,0.0,0.5,0.5,-0.5,0.0,0.125,0,0,0,0,0.0,0.0,0,-1,0,0,0,0,-0.2,0,-0.06894858978936094,-0.0,-0.03447429489468047
2023-wimbledon-1311,00:42:48,0,0.0,0.5,0.4,-0.5,0.0,0.1,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.006209517009231397,-0.0,-0.0031047585046156986
2023-wimbledon-1311,00:44:41,0,0.0,0.45454545454545453,0.0,0.0,0.0,0.22727272727272727,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,1,0.4,0,-0.17511602998928955,-0.0,-0.08755801499464477
2023-wimbledon-1311,00:45:17,0,0.0,0.45454545454545453,1.0,0.0,1.0,0.6136363636363636,0,0,0,0,0.0,0.0,0,0,1,0,1,1,0.6,0,-0.03923981231192942,-0.0,-0.01961990615596471
2023-wimbledon-1311,00:45:56,0,0.0,0.45454545454545453,1.0,0.0,1.0,0.6136363636363636,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.2,0,-0.00948003264140358,-0.0,-0.00474001632070179
2023-wimbledon-1311,00:46:22,0,0.0,0.45454545454545453,1.0,0.0,1.0,0.6136363636363636,0,1,0,0,0.0,0.3333333333333333,0,0,1,0,1,1,0.6,0,-0.040470240220329474,-0.0,-0.020235120110164737
2023-wimbledon-1311,00:46:55,0,0.0,0.5,0.0,0.0,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.07552787269852604,-0.0,-0.03776393634926302
2023-wimbledon-1311,00:47:24,0,0.0,0.5,1.0,0.0,1.0,0.625,0,1,0,0,0.0,0.3333333333333333,0,0,1,0,1,1,0.6,0,-0.038557657979293114,-0.0,-0.019278828989646557
2023-wimbledon-1311,00:47:44,0,0.0,0.5,1.0,0.0,1.0,0.625,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.13555107869638394,-0.0,-0.06777553934819197
2023-wimbledon-1311,00:48:16,0,0.0,0.5,1.0,0.0,1.0,0.625,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.09088590809404805,-0.0,-0.045442954047024024
2023-wimbledon-1311,00:48:39,0,0.0,0.5,1.0,-0.5,1.0,0.5,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.1283215178252665,-0.0,-0.06416075891263325
2023-wimbledon-1311,00:49:19,0,0.0,0.5,0.8,-0.5,1.0,0.45,0,1,1,0,0.0,0.6666666666666666,0,-1,0,0,1,1,0.2,0,-0.004673075942265518,-0.0,-0.002336537971132759
2023-wimbledon-1311,00:49:59,0,0.0,0.5,0.8333333333333334,-0.5,1.0,0.45833333333333337,0,1,1,0,0.0,0.6666666666666666,0,-1,1,0,1,1,0.4,0,-0.04581909522109451,-0.0,-0.022909547610547254
2023-wimbledon-1311,00:50:32,0,0.0,0.5,0.8571428571428571,-0.5,1.0,0.4642857142857143,0,0,1,0,0.0,0.3333333333333333,0,-1,0,0,1,0,0.0,0,-0.08502703116233998,-0.0,-0.04251351558116999
2023-wimbledon-1311,00:52:44,0,1.0,0.0,0.0,-0.5,0.0,0.25,0,0,0,-1,0.0,-0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.004857958892232366,-0.0,-0.002428979446116183
2023-wimbledon-1311,00:53:10,0,1.0,0.0,0.0,-1.0,0.0,0.0,0,1,0,-1,0.0,0.0,0,-2,0,0,0,0,-0.4,0,-0.13025960116285,-0.0,-0.065129800581425
2023-wimbledon-1311,00:53:43,0,1.0,0.0,0.0,-1.0,1.0,0.25,0,1,0,-1,0.0,0.0,0,-2,1,0,1,1,0.2,0,-0.10426760850716582,-0.0,-0.05213380425358291
2023-wimbledon-1311,00:54:11,0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.3333333333333333,0,0,0,-1,0.0,-0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.08131662161472944,-0.0,-0.04065831080736472
2023-wimbledon-1311,00:54:50,0,1.0,0.0,0.25,-1.0,1.0,0.3125,0,0,0,-1,0.0,-0.3333333333333333,0,-2,0,0,1,1,0.0,0,-0.2334880399857194,-0.0,-0.1167440199928597
2023-wimbledon-1311,00:55:43,0,1.0,0.0,0.4,-1.0,1.0,0.35,0,1,1,-1,0.0,0.3333333333333333,0,-2,0,0,1,1,0.0,0,-0.004507318814709033,-0.0,-0.0022536594073545163
2023-wimbledon-1311,00:56:01,0,1.0,0.0,0.5,-1.0,1.0,0.375,0,1,1,-1,0.0,0.3333333333333333,0,-2,0,0,1,0,-0.2,0,-0.11620212169123273,-0.0,-0.058101060845616365
2023-wimbledon-1311,00:56:31,0,1.0,0.0,0.5714285714285714,-1.0,1.0,0.39285714285714285,0,1,1,-1,0.0,0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.07168358239404295,-0.0,-0.03584179119702147
2023-wimbledon-1311,00:57:06,0,1.0,0.0,0.5,-1.0,1.0,0.375,0,0,1,-1,0.0,0.0,0,-2,0,0,1,1,0.0,0,-0.08776839904115877,-0.0,-0.043884199520579384
2023-wimbledon-1311,00:57:39,0,1.0,0.0,0.5714285714285714,-1.0,1.0,0.39285714285714285,0,0,1,-1,0.0,0.0,0,-2,0,0,1,0,-0.2,0,-0.24553093283011168,-0.0,-0.12276546641505584
2023-wimbledon-1311,00:58:58,0,1.0,1.0,0.0,-0.5,0.0,0.5,0,0,0,0,0.0,0.0,0,-1,0,0,0,0,-0.2,0,-0.06529555770898149,-0.0,-0.032647778854490744
2023-wimbledon-1311,00:59:29,0,1.0,1.0,0.0,-0.5,0.0,0.375,0,0,0,0,0.0,0.0,0,-1,0,0,1,1,0.2,0,-0.07760621206711889,-0.0,-0.038803106033559444
2023-wimbledon-1311,01:00:12,0,1.0,1.0,0.5,-0.5,0.0,0.4,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.5258326108022645,-0.0,-0.26291630540113226
2023-wimbledon-1311,01:00:55,0,1.0,1.0,0.3333333333333333,-0.5,0.5,0.4666666666666667,0,1,0,0,0.0,0.3333333333333333,0,-1,1,0,1,1,0.4,0,-0.13652012036517572,-0.0,-0.06826006018258786
2023-wimbledon-1311,01:01:32,0,1.0,1.0,0.5,-0.5,0.5,0.5,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.11924950272861733,-0.0,-0.05962475136430866
2023-wimbledon-1311,01:02:00,0,1.0,1.0,0.4,-0.5,0.5,0.48,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,1,0,0.0,0,-0.10102896924567756,-0.0,-0.05051448462283878
2023-wimbledon-1311,01:02:36,0,1.0,1.0,0.5,-0.5,0.3333333333333333,0.4666666666666667,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.28515963686438517,-0.0,-0.14257981843219258
2023-wimbledon-1311,01:03:26,0,1.0,1.0,0.42857142857142855,-0.5,0.3333333333333333,0.4523809523809524,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.005967256592033458,-0.0,-0.002983628296016729
2023-wimbledon-1311,01:04:00,0,1.0,0.5,0.0,-0.5,0.0,0.3333333333333333,0,0,0,0,0.0,0.0,0,-1,0,0,0,0,-0.2,0,-0.059028663232519,-0.0,-0.0295143316162595
2023-wimbledon-1311,01:04:33,0,1.0,0.5,0.0,-0.5,0.0,0.25,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,1,1,0.2,0,-0.05058780027541184,-0.0,-0.02529390013770592
2023-wimbledon-1311,01:04:53,0,1.0,0.5,0.5,-0.5,0.0,0.375,0,0,0,0,0.0,0.0,0,-1,0,0,0,0,-0.2,0,-0.09807721732034479,-0.0,-0.04903860866017239
2023-wimbledon-1311,01:05:37,0,1.0,0.5,0.3333333333333333,-0.5,0.0,0.3333333333333333,0,0,0,0,0.0,0.0,0,-1,0,0,1,0,0.0,0,-0.06912072219105422,-0.0,-0.03456036109552711
2023-wimbledon-1311,01:06:18,0,1.0,0.5,0.5,-0.5,0.0,0.375,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,1,1,0.2,0,-0.12682970367725813,-0.0,-0.06341485183862906
2023-wimbledon-1311,01:06:55,0,1.0,0.5,0.6,-0.5,0.0,0.4,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.1438325598000714,-0.0,-0.0719162799000357
2023-wimbledon-1311,01:07:34,0,1.0,0.5,0.5,-0.5,1.0,0.5,0,1,0,0,0.0,0.3333333333333333,0,-1,1,0,1,0,0.2,0,-0.03801575967766614,-0.0,-0.01900787983883307
2023-wimbledon-1311,01:08:01,0,1.0,0.5,0.5714285714285714,-0.5,1.0,0.5142857142857142,0,1,0,0,0.0,0.3333333333333333,0,-1,1,0,1,1,0.4,0,-0.1219972458815729,-0.0,-0.06099862294078645
2023-wimbledon-1311,01:09:41,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555555,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.2,0,-0.04186004998214923,-0.0,-0.020930024991074617
2023-wimbledon-1311,01:10:08,0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.025488345998877955,-0.0,-0.012744172999438978
2023-wimbledon-1311,01:10:28,0,1.0,0.6666666666666666,0.5,0.0,0.0,0.4333333333333333,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.16243560973121846,-0.0,-0.08121780486560923
2023-wimbledon-1311,01:11:00,0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.39999999999999997,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.006827918600499821,-0.0,-0.0034139593002499107
2023-wimbledon-1311,01:11:21,0,1.0,0.6666666666666666,0.25,0.0,0.0,0.3833333333333333,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0.0,0,-0.036313561483143776,-0.0,-0.018156780741571888
2023-wimbledon-1311,01:12:14,0,1.0,0.5,0.0,0.0,0.0,0.5,0,1,1,0,0.0,0.6666666666666666,0,0,0,0,1,1,0.4,0,-0.03348293976640995,-0.0,-0.016741469883204976
2023-wimbledon-1311,01:12:14,0,1.0,0.5,1.0,0.0,0.0,0.625,0,0,1,0,0.0,0.3333333333333333,0,0,0,0,1,1,0.4,0,-0.04031085836690978,-0.0,-0.02015542918345489
2023-wimbledon-1311,01:12:46,0,1.0,0.5,1.0,0.0,1.0,0.7,0,1,1,0,0.0,0.6666666666666666,0,0,1,0,1,1,0.6,0,-0.05856326822053348,-0.0,-0.02928163411026674
2023-wimbledon-1311,01:13:05,0,1.0,0.5,1.0,0.0,1.0,0.7,0,1,2,0,0.0,1.0,0,0,0,0,1,1,0.4,0,-0.005068342938746366,-0.0,-0.002534171469373183
2023-wimbledon-1311,01:14:43,0,1.0,0.6,0.0,0.0,0.0,0.5333333333333333,0,1,0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0.2,0,-0.0395139490998113,-0.0,-0.01975697454990565
2023-wimbledon-1311,01:15:05,0,1.0,0.6,1.0,-0.5,0.0,0.525,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.06868082827561585,-0.0,-0.034340414137807924
2023-wimbledon-1311,01:15:27,0,1.0,0.6,0.5,-0.5,0.0,0.4,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.08542867343295762,-0.0,-0.04271433671647881
2023-wimbledon-1311,01:15:54,0,1.0,0.6,0.3333333333333333,-0.5,0.0,0.35833333333333334,0,1,0,0,0.0,0.3333333333333333,0,-1,0,0,0,0,-0.2,0,-0.006553781812617943,-0.0,-0.0032768909063089716
2023-wimbledon-1311,01:16:13,0,1.0,0.6,0.25,-1.0,0.0,0.21250000000000002,0,1,0,0,0.0,0.3333333333333333,0,-2,0,0,0,0,-0.4,0,-0.05777910950170858,-0.0,-0.02888955475085429
2023-wimbledon-1311,01:17:03,0,1.0,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.2,0,-0.2902024787065844,-0.0,-0.1451012393532922
